date,item_id,category,sales,unit_price
08-06-2023,104,Grains,47,120
08-06-2023,105,Produce,37,90
09-06-2023,101,Dairy,38,100
09-06-2023,102,Snacks,10,50
09-06-2023,103,Beverages,37,75
09-06-2023,104,Grains,42,120
09-06-2023,105,Produce,2,90
10-06-2023,101,Dairy,1,100
10-06-2023,102,Snacks,23,50
10-06-2023,103,Beverages,5,75
10-06-2023,104,Grains,26,120
10-06-2023,105,Produce,31,90
11-06-2023,101,Dairy,50,100
11-06-2023,102,Snacks,42,50
11-06-2023,103,Beverages,29,75
11-06-2023,104,Grains,6,120
11-06-2023,105,Produce,49,90
12-06-2023,101,Dairy,7,100
12-06-2023,102,Snacks,8,50
12-06-2023,103,Beverages,42,75
12-06-2023,104,Grains,38,120
12-06-2023,105,Produce,35,90
13-06-2023,101,Dairy,46,100
13-06-2023,102,Snacks,49,50
13-06-2023,103,Beverages,47,75
13-06-2023,104,Grains,29,120
13-06-2023,105,Produce,19,90
14-06-2023,101,Dairy,0,100
14-06-2023,102,Snacks,30,50
14-06-2023,103,Beverages,8,75
14-06-2023,104,Grains,10,120
14-06-2023,105,Produce,34,90
15-06-2023,101,Dairy,18,100
15-06-2023,102,Snacks,38,50
15-06-2023,103,Beverages,37,75
15-06-2023,104,Grains,21,120
15-06-2023,105,Produce,25,90
16-06-2023,101,Dairy,2,100
16-06-2023,102,Snacks,46,50
16-06-2023,103,Beverages,28,75
16-06-2023,104,Grains,10,120
16-06-2023,105,Produce,38,90
17-06-2023,101,Dairy,14,100
17-06-2023,102,Snacks,50,50
17-06-2023,103,Beverages,10,75
17-06-2023,104,Grains,2,120
17-06-2023,105,Produce,48,90
18-06-2023,101,Dairy,34,100
18-06-2023,102,Snacks,32,50
18-06-2023,103,Beverages,0,75
18-06-2023,104,Grains,44,120
18-06-2023,105,Produce,23,90
19-06-2023,101,Dairy,13,100
19-06-2023,102,Snacks,25,50
19-06-2023,103,Beverages,46,75
19-06-2023,104,Grains,45,120
19-06-2023,105,Produce,24,90
20-06-2023,101,Dairy,24,100
20-06-2023,102,Snacks,50,50
20-06-2023,103,Beverages,33,75
20-06-2023,104,Grains,21,120
20-06-2023,105,Produce,16,90
21-06-2023,101,Dairy,24,100
21-06-2023,102,Snacks,19,50
21-06-2023,103,Beverages,21,75
21-06-2023,104,Grains,17,120
21-06-2023,105,Produce,43,90
22-06-2023,101,Dairy,49,100
22-06-2023,102,Snacks,36,50
22-06-2023,103,Beverages,4,75
22-06-2023,104,Grains,34,120
22-06-2023,105,Produce,30,90
23-06-2023,101,Dairy,32,100
23-06-2023,102,Snacks,7,50
23-06-2023,103,Beverages,34,75
23-06-2023,104,Grains,13,120
23-06-2023,105,Produce,2,90
24-06-2023,101,Dairy,44,100
24-06-2023,102,Snacks,42,50
24-06-2023,103,Beverages,48,75
24-06-2023,104,Grains,15,120
24-06-2023,105,Produce,6,90
25-06-2023,101,Dairy,22,100
25-06-2023,102,Snacks,45,50
25-06-2023,103,Beverages,20,75
25-06-2023,104,Grains,12,120
25-06-2023,105,Produce,13,90
26-06-2023,101,Dairy,9,100
26-06-2023,102,Snacks,31,50
26-06-2023,103,Beverages,39,75
26-06-2023,104,Grains,46,120
26-06-2023,105,Produce,23,90
27-06-2023,101,Dairy,25,100
27-06-2023,102,Snacks,42,50
27-06-2023,103,Beverages,5,75
27-06-2023,104,Grains,8,120
27-06-2023,105,Produce,35,90
28-06-2023,101,Dairy,4,100
28-06-2023,102,Snacks,42,50
28-06-2023,103,Beverages,20,75
28-06-2023,104,Grains,42,120
28-06-2023,105,Produce,36,90
29-06-2023,101,Dairy,50,100
29-06-2023,102,Snacks,14,50
29-06-2023,103,Beverages,13,75
29-06-2023,104,Grains,16,120
29-06-2023,105,Produce,2,90
30-06-2023,101,Dairy,3,100
30-06-2023,102,Snacks,22,50
30-06-2023,103,Beverages,7,75
30-06-2023,104,Grains,47,120
30-06-2023,105,Produce,22,90
01-07-2023,101,Dairy,11,100
01-07-2023,102,Snacks,47,50
01-07-2023,103,Beverages,35,75
01-07-2023,104,Grains,29,120
01-07-2023,105,Produce,34,90
02-07-2023,101,Dairy,13,100
02-07-2023,102,Snacks,10,50
02-07-2023,103,Beverages,9,75
02-07-2023,104,Grains,6,120
02-07-2023,105,Produce,28,90
03-07-2023,101,Dairy,7,100
03-07-2023,102,Snacks,48,50
03-07-2023,103,Beverages,50,75
03-07-2023,104,Grains,13,120
03-07-2023,105,Produce,5,90
04-07-2023,101,Dairy,25,100
04-07-2023,102,Snacks,21,50
04-07-2023,103,Beverages,35,75
04-07-2023,104,Grains,32,120
04-07-2023,105,Produce,10,90
05-07-2023,101,Dairy,24,100
05-07-2023,102,Snacks,7,50
05-07-2023,103,Beverages,49,75
05-07-2023,104,Grains,29,120
05-07-2023,105,Produce,47,90
06-07-2023,101,Dairy,18,100
06-07-2023,102,Snacks,34,50
06-07-2023,103,Beverages,36,75
06-07-2023,104,Grains,8,120
06-07-2023,105,Produce,22,90
07-07-2023,101,Dairy,38,100
07-07-2023,102,Snacks,6,50
07-07-2023,103,Beverages,6,75
07-07-2023,104,Grains,10,120
07-07-2023,105,Produce,15,90
08-07-2023,101,Dairy,42,100
08-07-2023,102,Snacks,23,50
08-07-2023,103,Beverages,28,75
08-07-2023,104,Grains,7,120
08-07-2023,105,Produce,20,90
09-07-2023,101,Dairy,2,100
09-07-2023,102,Snacks,27,50
09-07-2023,103,Beverages,49,75
09-07-2023,104,Grains,22,120
09-07-2023,105,Produce,24,90
10-07-2023,101,Dairy,20,100
10-07-2023,102,Snacks,43,50
10-07-2023,103,Beverages,30,75
10-07-2023,104,Grains,18,120
10-07-2023,105,Produce,46,90
11-07-2023,101,Dairy,49,100
11-07-2023,102,Snacks,39,50
11-07-2023,103,Beverages,30,75
11-07-2023,104,Grains,48,120
11-07-2023,105,Produce,15,90
12-07-2023,101,Dairy,21,100
12-07-2023,102,Snacks,39,50
12-07-2023,103,Beverages,26,75
12-07-2023,104,Grains,18,120
12-07-2023,105,Produce,41,90
13-07-2023,101,Dairy,44,100
13-07-2023,102,Snacks,22,50
13-07-2023,103,Beverages,3,75
13-07-2023,104,Grains,46,120
13-07-2023,105,Produce,40,90
14-07-2023,101,Dairy,18,100
14-07-2023,102,Snacks,50,50
14-07-2023,103,Beverages,6,75
14-07-2023,104,Grains,16,120
14-07-2023,105,Produce,26,90
15-07-2023,101,Dairy,35,100
15-07-2023,102,Snacks,5,50
15-07-2023,103,Beverages,37,75
15-07-2023,104,Grains,5,120
15-07-2023,105,Produce,9,90
16-07-2023,101,Dairy,6,100
16-07-2023,102,Snacks,18,50
16-07-2023,103,Beverages,46,75
16-07-2023,104,Grains,4,120
16-07-2023,105,Produce,17,90
17-07-2023,101,Dairy,18,100
17-07-2023,102,Snacks,16,50
17-07-2023,103,Beverages,41,75
17-07-2023,104,Grains,1,120
17-07-2023,105,Produce,31,90
18-07-2023,101,Dairy,5,100
18-07-2023,102,Snacks,7,50
18-07-2023,103,Beverages,27,75
18-07-2023,104,Grains,6,120
18-07-2023,105,Produce,29,90
19-07-2023,101,Dairy,1,100
19-07-2023,102,Snacks,29,50
19-07-2023,103,Beverages,12,75
19-07-2023,104,Grains,6,120
19-07-2023,105,Produce,8,90
20-07-2023,101,Dairy,27,100
20-07-2023,102,Snacks,16,50
20-07-2023,103,Beverages,10,75
20-07-2023,104,Grains,4,120
20-07-2023,105,Produce,43,90
21-07-2023,101,Dairy,46,100
21-07-2023,102,Snacks,43,50
21-07-2023,103,Beverages,9,75
21-07-2023,104,Grains,48,120
21-07-2023,105,Produce,1,90
22-07-2023,101,Dairy,18,100
22-07-2023,102,Snacks,20,50
22-07-2023,103,Beverages,31,75
22-07-2023,104,Grains,18,120
22-07-2023,105,Produce,6,90
23-07-2023,101,Dairy,16,100
23-07-2023,102,Snacks,1,50
23-07-2023,103,Beverages,44,75
23-07-2023,104,Grains,45,120
23-07-2023,105,Produce,25,90
24-07-2023,101,Dairy,46,100
24-07-2023,102,Snacks,23,50
24-07-2023,103,Beverages,50,75
24-07-2023,104,Grains,24,120
24-07-2023,105,Produce,2,90
25-07-2023,101,Dairy,41,100
25-07-2023,102,Snacks,22,50
25-07-2023,103,Beverages,21,75
25-07-2023,104,Grains,24,120
25-07-2023,105,Produce,4,90
26-07-2023,101,Dairy,23,100
26-07-2023,102,Snacks,38,50
26-07-2023,103,Beverages,10,75
26-07-2023,104,Grains,0,120
26-07-2023,105,Produce,17,90
27-07-2023,101,Dairy,21,100
27-07-2023,102,Snacks,17,50
27-07-2023,103,Beverages,26,75
27-07-2023,104,Grains,10,120
27-07-2023,105,Produce,36,90
28-07-2023,101,Dairy,25,100
28-07-2023,102,Snacks,33,50
28-07-2023,103,Beverages,32,75
28-07-2023,104,Grains,13,120
28-07-2023,105,Produce,29,90
29-07-2023,101,Dairy,40,100
29-07-2023,102,Snacks,39,50
29-07-2023,103,Beverages,30,75
29-07-2023,104,Grains,4,120
29-07-2023,105,Produce,9,90
30-07-2023,101,Dairy,26,100
30-07-2023,102,Snacks,5,50
30-07-2023,103,Beverages,39,75
30-07-2023,104,Grains,10,120
30-07-2023,105,Produce,31,90
31-07-2023,101,Dairy,8,100
31-07-2023,102,Snacks,40,50
31-07-2023,103,Beverages,48,75
31-07-2023,104,Grains,45,120
31-07-2023,105,Produce,24,90
01-08-2023,101,Dairy,34,100
01-08-2023,102,Snacks,11,50
01-08-2023,103,Beverages,6,75
01-08-2023,104,Grains,41,120
01-08-2023,105,Produce,9,90
02-08-2023,101,Dairy,13,100
02-08-2023,102,Snacks,13,50
02-08-2023,103,Beverages,28,75
02-08-2023,104,Grains,24,120
02-08-2023,105,Produce,18,90
03-08-2023,101,Dairy,43,100
03-08-2023,102,Snacks,3,50
03-08-2023,103,Beverages,24,75
03-08-2023,104,Grains,12,120
03-08-2023,105,Produce,25,90
04-08-2023,101,Dairy,40,100
04-08-2023,102,Snacks,6,50
04-08-2023,103,Beverages,23,75
04-08-2023,104,Grains,31,120
04-08-2023,105,Produce,35,90
05-08-2023,101,Dairy,48,100
05-08-2023,102,Snacks,7,50
05-08-2023,103,Beverages,40,75
05-08-2023,104,Grains,41,120
05-08-2023,105,Produce,48,90
06-08-2023,101,Dairy,7,100
06-08-2023,102,Snacks,41,50
06-08-2023,103,Beverages,43,75
06-08-2023,104,Grains,22,120
06-08-2023,105,Produce,14,90
07-08-2023,101,Dairy,19,100
07-08-2023,102,Snacks,12,50
07-08-2023,103,Beverages,18,75
07-08-2023,104,Grains,42,120
07-08-2023,105,Produce,45,90
08-08-2023,101,Dairy,12,100
08-08-2023,102,Snacks,30,50
08-08-2023,103,Beverages,5,75
08-08-2023,104,Grains,50,120
08-08-2023,105,Produce,14,90
09-08-2023,101,Dairy,8,100
09-08-2023,102,Snacks,0,50
09-08-2023,103,Beverages,28,75
09-08-2023,104,Grains,15,120
09-08-2023,105,Produce,21,90
10-08-2023,101,Dairy,1,100
10-08-2023,102,Snacks,6,50
10-08-2023,103,Beverages,28,75
10-08-2023,104,Grains,47,120
10-08-2023,105,Produce,48,90
11-08-2023,101,Dairy,26,100
11-08-2023,102,Snacks,7,50
11-08-2023,103,Beverages,5,75
11-08-2023,104,Grains,50,120
11-08-2023,105,Produce,48,90
12-08-2023,101,Dairy,11,100
12-08-2023,102,Snacks,26,50
12-08-2023,103,Beverages,18,75
12-08-2023,104,Grains,36,120
12-08-2023,105,Produce,44,90
13-08-2023,101,Dairy,28,100
13-08-2023,102,Snacks,30,50
13-08-2023,103,Beverages,40,75
13-08-2023,104,Grains,22,120
13-08-2023,105,Produce,8,90
14-08-2023,101,Dairy,37,100
14-08-2023,102,Snacks,18,50
14-08-2023,103,Beverages,29,75
14-08-2023,104,Grains,42,120
14-08-2023,105,Produce,4,90
15-08-2023,101,Dairy,27,100
15-08-2023,102,Snacks,45,50
15-08-2023,103,Beverages,18,75
15-08-2023,104,Grains,50,120
15-08-2023,105,Produce,13,90
16-08-2023,101,Dairy,4,100
16-08-2023,102,Snacks,25,50
16-08-2023,103,Beverages,29,75
16-08-2023,104,Grains,33,120
16-08-2023,105,Produce,49,90
17-08-2023,101,Dairy,19,100
17-08-2023,102,Snacks,1,50
17-08-2023,103,Beverages,29,75
17-08-2023,104,Grains,6,120
17-08-2023,105,Produce,49,90
18-08-2023,101,Dairy,36,100
18-08-2023,102,Snacks,49,50
18-08-2023,103,Beverages,46,75
18-08-2023,104,Grains,42,120
18-08-2023,105,Produce,37,90
19-08-2023,101,Dairy,41,100
19-08-2023,102,Snacks,27,50
19-08-2023,103,Beverages,50,75
19-08-2023,104,Grains,19,120
19-08-2023,105,Produce,42,90
20-08-2023,101,Dairy,38,100
20-08-2023,102,Snacks,36,50
20-08-2023,103,Beverages,24,75
20-08-2023,104,Grains,32,120
20-08-2023,105,Produce,30,90
21-08-2023,101,Dairy,2,100
21-08-2023,102,Snacks,25,50
21-08-2023,103,Beverages,23,75
21-08-2023,104,Grains,22,120
21-08-2023,105,Produce,14,90
22-08-2023,101,Dairy,15,100
22-08-2023,102,Snacks,37,50
22-08-2023,103,Beverages,37,75
22-08-2023,104,Grains,46,120
22-08-2023,105,Produce,41,90
23-08-2023,101,Dairy,15,100
23-08-2023,102,Snacks,32,50
23-08-2023,103,Beverages,7,75
23-08-2023,104,Grains,22,120
23-08-2023,105,Produce,18,90
24-08-2023,101,Dairy,4,100
24-08-2023,102,Snacks,22,50
24-08-2023,103,Beverages,11,75
24-08-2023,104,Grains,31,120
24-08-2023,105,Produce,41,90
25-08-2023,101,Dairy,37,100
25-08-2023,102,Snacks,43,50
25-08-2023,103,Beverages,30,75
25-08-2023,104,Grains,16,120
25-08-2023,105,Produce,33,90
26-08-2023,101,Dairy,8,100
26-08-2023,102,Snacks,32,50
26-08-2023,103,Beverages,4,75
26-08-2023,104,Grains,40,120
26-08-2023,105,Produce,41,90
27-08-2023,101,Dairy,10,100
27-08-2023,102,Snacks,2,50
27-08-2023,103,Beverages,35,75
27-08-2023,104,Grains,5,120
27-08-2023,105,Produce,17,90
28-08-2023,101,Dairy,12,100
28-08-2023,102,Snacks,48,50
28-08-2023,103,Beverages,8,75
28-08-2023,104,Grains,0,120
28-08-2023,105,Produce,3,90
29-08-2023,101,Dairy,30,100
29-08-2023,102,Snacks,7,50
29-08-2023,103,Beverages,13,75
29-08-2023,104,Grains,16,120
29-08-2023,105,Produce,32,90
30-08-2023,101,Dairy,34,100
30-08-2023,102,Snacks,5,50
30-08-2023,103,Beverages,18,75
30-08-2023,104,Grains,9,120
30-08-2023,105,Produce,4,90
31-08-2023,101,Dairy,43,100
31-08-2023,102,Snacks,2,50
31-08-2023,103,Beverages,25,75
31-08-2023,104,Grains,45,120
31-08-2023,105,Produce,10,90
01-09-2023,101,Dairy,30,100
01-09-2023,102,Snacks,34,50
01-09-2023,103,Beverages,34,75
01-09-2023,104,Grains,31,120
01-09-2023,105,Produce,4,90
02-09-2023,101,Dairy,19,100
02-09-2023,102,Snacks,45,50
02-09-2023,103,Beverages,45,75
02-09-2023,104,Grains,43,120
02-09-2023,105,Produce,41,90
03-09-2023,101,Dairy,3,100
03-09-2023,102,Snacks,23,50
03-09-2023,103,Beverages,14,75
03-09-2023,104,Grains,18,120
03-09-2023,105,Produce,27,90
04-09-2023,101,Dairy,47,100
04-09-2023,102,Snacks,49,50
04-09-2023,103,Beverages,8,75
04-09-2023,104,Grains,7,120
04-09-2023,105,Produce,42,90
05-09-2023,101,Dairy,4,100
05-09-2023,102,Snacks,1,50
05-09-2023,103,Beverages,16,75
05-09-2023,104,Grains,23,120
05-09-2023,105,Produce,23,90
06-09-2023,101,Dairy,33,100
06-09-2023,102,Snacks,9,50
06-09-2023,103,Beverages,47,75
06-09-2023,104,Grains,47,120
06-09-2023,105,Produce,7,90
07-09-2023,101,Dairy,33,100
07-09-2023,102,Snacks,26,50
07-09-2023,103,Beverages,13,75
07-09-2023,104,Grains,22,120
07-09-2023,105,Produce,42,90
08-09-2023,101,Dairy,6,100
08-09-2023,102,Snacks,12,50
08-09-2023,103,Beverages,9,75
08-09-2023,104,Grains,37,120
08-09-2023,105,Produce,21,90
09-09-2023,101,Dairy,17,100
09-09-2023,102,Snacks,0,50
09-09-2023,103,Beverages,8,75
09-09-2023,104,Grains,8,120
09-09-2023,105,Produce,27,90
10-09-2023,101,Dairy,9,100
10-09-2023,102,Snacks,28,50
10-09-2023,103,Beverages,7,75
10-09-2023,104,Grains,5,120
10-09-2023,105,Produce,45,90
11-09-2023,101,Dairy,21,100
11-09-2023,102,Snacks,17,50
11-09-2023,103,Beverages,11,75
11-09-2023,104,Grains,28,120
11-09-2023,105,Produce,37,90
12-09-2023,101,Dairy,1,100
12-09-2023,102,Snacks,2,50
12-09-2023,103,Beverages,50,75
12-09-2023,104,Grains,42,120
12-09-2023,105,Produce,38,90
13-09-2023,101,Dairy,22,100
13-09-2023,102,Snacks,40,50
13-09-2023,103,Beverages,26,75
13-09-2023,104,Grains,47,120
13-09-2023,105,Produce,47,90
14-09-2023,101,Dairy,44,100
14-09-2023,102,Snacks,9,50
14-09-2023,103,Beverages,48,75
14-09-2023,104,Grains,6,120
14-09-2023,105,Produce,36,90
15-09-2023,101,Dairy,34,100
15-09-2023,102,Snacks,6,50
15-09-2023,103,Beverages,21,75
15-09-2023,104,Grains,0,120
15-09-2023,105,Produce,6,90
16-09-2023,101,Dairy,49,100
16-09-2023,102,Snacks,26,50
16-09-2023,103,Beverages,25,75
16-09-2023,104,Grains,5,120
16-09-2023,105,Produce,47,90
17-09-2023,101,Dairy,30,100
17-09-2023,102,Snacks,2,50
17-09-2023,103,Beverages,5,75
17-09-2023,104,Grains,0,120
17-09-2023,105,Produce,39,90
18-09-2023,101,Dairy,46,100
18-09-2023,102,Snacks,22,50
18-09-2023,103,Beverages,32,75
18-09-2023,104,Grains,14,120
18-09-2023,105,Produce,4,90
19-09-2023,101,Dairy,3,100
19-09-2023,102,Snacks,15,50
19-09-2023,103,Beverages,5,75
19-09-2023,104,Grains,18,120
19-09-2023,105,Produce,37,90
20-09-2023,101,Dairy,48,100
20-09-2023,102,Snacks,31,50
20-09-2023,103,Beverages,30,75
20-09-2023,104,Grains,46,120
20-09-2023,105,Produce,42,90
21-09-2023,101,Dairy,7,100
21-09-2023,102,Snacks,15,50
21-09-2023,103,Beverages,22,75
21-09-2023,104,Grains,26,120
21-09-2023,105,Produce,23,90
22-09-2023,101,Dairy,2,100
22-09-2023,102,Snacks,38,50
22-09-2023,103,Beverages,35,75
22-09-2023,104,Grains,13,120
22-09-2023,105,Produce,42,90
23-09-2023,101,Dairy,39,100
23-09-2023,102,Snacks,13,50
23-09-2023,103,Beverages,1,75
23-09-2023,104,Grains,27,120
23-09-2023,105,Produce,43,90
24-09-2023,101,Dairy,0,100
24-09-2023,102,Snacks,28,50
24-09-2023,103,Beverages,20,75
24-09-2023,104,Grains,50,120
24-09-2023,105,Produce,15,90
25-09-2023,101,Dairy,47,100
25-09-2023,102,Snacks,41,50
25-09-2023,103,Beverages,28,75
25-09-2023,104,Grains,0,120
25-09-2023,105,Produce,36,90
26-09-2023,101,Dairy,38,100
26-09-2023,102,Snacks,3,50
26-09-2023,103,Beverages,27,75
26-09-2023,104,Grains,7,120
26-09-2023,105,Produce,16,90
27-09-2023,101,Dairy,49,100
27-09-2023,102,Snacks,15,50
27-09-2023,103,Beverages,3,75
27-09-2023,104,Grains,35,120
27-09-2023,105,Produce,27,90
28-09-2023,101,Dairy,35,100
28-09-2023,102,Snacks,1,50
28-09-2023,103,Beverages,15,75
28-09-2023,104,Grains,43,120
28-09-2023,105,Produce,3,90
29-09-2023,101,Dairy,24,100
29-09-2023,102,Snacks,36,50
29-09-2023,103,Beverages,11,75
29-09-2023,104,Grains,4,120
29-09-2023,105,Produce,42,90
30-09-2023,101,Dairy,9,100
30-09-2023,102,Snacks,20,50
30-09-2023,103,Beverages,21,75
30-09-2023,104,Grains,28,120
30-09-2023,105,Produce,46,90
01-10-2023,101,Dairy,34,100
01-10-2023,102,Snacks,26,50
01-10-2023,103,Beverages,29,75
01-10-2023,104,Grains,46,120
01-10-2023,105,Produce,26,90
02-10-2023,101,Dairy,16,100
02-10-2023,102,Snacks,20,50
02-10-2023,103,Beverages,5,75
02-10-2023,104,Grains,10,120
02-10-2023,105,Produce,34,90
03-10-2023,101,Dairy,13,100
03-10-2023,102,Snacks,1,50
03-10-2023,103,Beverages,47,75
03-10-2023,104,Grains,45,120
03-10-2023,105,Produce,9,90
04-10-2023,101,Dairy,47,100
04-10-2023,102,Snacks,21,50
04-10-2023,103,Beverages,40,75
04-10-2023,104,Grains,37,120
04-10-2023,105,Produce,32,90
05-10-2023,101,Dairy,24,100
05-10-2023,102,Snacks,40,50
05-10-2023,103,Beverages,50,75
05-10-2023,104,Grains,47,120
05-10-2023,105,Produce,46,90
06-10-2023,101,Dairy,34,100
06-10-2023,102,Snacks,17,50
06-10-2023,103,Beverages,21,75
06-10-2023,104,Grains,47,120
06-10-2023,105,Produce,0,90
07-10-2023,101,Dairy,20,100
07-10-2023,102,Snacks,4,50
07-10-2023,103,Beverages,8,75
07-10-2023,104,Grains,38,120
07-10-2023,105,Produce,22,90
08-10-2023,101,Dairy,41,100
08-10-2023,102,Snacks,28,50
08-10-2023,103,Beverages,39,75
08-10-2023,104,Grains,26,120
08-10-2023,105,Produce,39,90
09-10-2023,101,Dairy,26,100
09-10-2023,102,Snacks,16,50
09-10-2023,103,Beverages,29,75
09-10-2023,104,Grains,40,120
09-10-2023,105,Produce,3,90
10-10-2023,101,Dairy,0,100
10-10-2023,102,Snacks,44,50
10-10-2023,103,Beverages,9,75
10-10-2023,104,Grains,41,120
10-10-2023,105,Produce,9,90
11-10-2023,101,Dairy,25,100
11-10-2023,102,Snacks,40,50
11-10-2023,103,Beverages,35,75
11-10-2023,104,Grains,16,120
11-10-2023,105,Produce,20,90
12-10-2023,101,Dairy,50,100
12-10-2023,102,Snacks,10,50
12-10-2023,103,Beverages,29,75
12-10-2023,104,Grains,47,120
12-10-2023,105,Produce,14,90
13-10-2023,101,Dairy,29,100
13-10-2023,102,Snacks,29,50
13-10-2023,103,Beverages,38,75
13-10-2023,104,Grains,44,120
13-10-2023,105,Produce,4,90
14-10-2023,101,Dairy,33,100
14-10-2023,102,Snacks,29,50
14-10-2023,103,Beverages,23,75
14-10-2023,104,Grains,7,120
14-10-2023,105,Produce,43,90
15-10-2023,101,Dairy,39,100
15-10-2023,102,Snacks,3,50
15-10-2023,103,Beverages,34,75
15-10-2023,104,Grains,48,120
15-10-2023,105,Produce,31,90
16-10-2023,101,Dairy,7,100
16-10-2023,102,Snacks,39,50
16-10-2023,103,Beverages,47,75
16-10-2023,104,Grains,7,120
16-10-2023,105,Produce,21,90
17-10-2023,101,Dairy,26,100
17-10-2023,102,Snacks,27,50
17-10-2023,103,Beverages,30,75
17-10-2023,104,Grains,4,120
17-10-2023,105,Produce,30,90
18-10-2023,101,Dairy,0,100
18-10-2023,102,Snacks,16,50
18-10-2023,103,Beverages,24,75
18-10-2023,104,Grains,15,120
18-10-2023,105,Produce,2,90
19-10-2023,101,Dairy,24,100
19-10-2023,102,Snacks,17,50
19-10-2023,103,Beverages,6,75
19-10-2023,104,Grains,21,120
19-10-2023,105,Produce,2,90
20-10-2023,101,Dairy,32,100
20-10-2023,102,Snacks,41,50
20-10-2023,103,Beverages,2,75
20-10-2023,104,Grains,21,120
20-10-2023,105,Produce,17,90
21-10-2023,101,Dairy,41,100
21-10-2023,102,Snacks,37,50
21-10-2023,103,Beverages,34,75
21-10-2023,104,Grains,13,120
21-10-2023,105,Produce,23,90
22-10-2023,101,Dairy,22,100
22-10-2023,102,Snacks,6,50
22-10-2023,103,Beverages,1,75
22-10-2023,104,Grains,13,120
22-10-2023,105,Produce,42,90
23-10-2023,101,Dairy,44,100
23-10-2023,102,Snacks,22,50
23-10-2023,103,Beverages,49,75
23-10-2023,104,Grains,5,120
23-10-2023,105,Produce,4,90
24-10-2023,101,Dairy,20,100
24-10-2023,102,Snacks,3,50
24-10-2023,103,Beverages,15,75
24-10-2023,104,Grains,29,120
24-10-2023,105,Produce,39,90
25-10-2023,101,Dairy,49,100
25-10-2023,102,Snacks,26,50
25-10-2023,103,Beverages,40,75
25-10-2023,104,Grains,20,120
25-10-2023,105,Produce,46,90
26-10-2023,101,Dairy,10,100
26-10-2023,102,Snacks,9,50
26-10-2023,103,Beverages,29,75
26-10-2023,104,Grains,41,120
26-10-2023,105,Produce,19,90
27-10-2023,101,Dairy,12,100
27-10-2023,102,Snacks,34,50
27-10-2023,103,Beverages,25,75
27-10-2023,104,Grains,44,120
27-10-2023,105,Produce,1,90
28-10-2023,101,Dairy,28,100
28-10-2023,102,Snacks,29,50
28-10-2023,103,Beverages,47,75
28-10-2023,104,Grains,49,120
28-10-2023,105,Produce,37,90
29-10-2023,101,Dairy,15,100
29-10-2023,102,Snacks,33,50
29-10-2023,103,Beverages,49,75
29-10-2023,104,Grains,15,120
29-10-2023,105,Produce,28,90
30-10-2023,101,Dairy,20,100
30-10-2023,102,Snacks,38,50
30-10-2023,103,Beverages,1,75
30-10-2023,104,Grains,4,120
30-10-2023,105,Produce,14,90
31-10-2023,101,Dairy,4,100
31-10-2023,102,Snacks,14,50
31-10-2023,103,Beverages,9,75
31-10-2023,104,Grains,37,120
31-10-2023,105,Produce,43,90
01-11-2023,101,Dairy,46,100
01-11-2023,102,Snacks,23,50
01-11-2023,103,Beverages,33,75
01-11-2023,104,Grains,47,120
01-11-2023,105,Produce,5,90
02-11-2023,101,Dairy,36,100
02-11-2023,102,Snacks,7,50
02-11-2023,103,Beverages,14,75
02-11-2023,104,Grains,44,120
02-11-2023,105,Produce,17,90
03-11-2023,101,Dairy,5,100
03-11-2023,102,Snacks,19,50
03-11-2023,103,Beverages,39,75
03-11-2023,104,Grains,25,120
03-11-2023,105,Produce,45,90
04-11-2023,101,Dairy,2,100
04-11-2023,102,Snacks,38,50
04-11-2023,103,Beverages,15,75
04-11-2023,104,Grains,13,120
04-11-2023,105,Produce,19,90
05-11-2023,101,Dairy,16,100
05-11-2023,102,Snacks,0,50
05-11-2023,103,Beverages,47,75
05-11-2023,104,Grains,17,120
05-11-2023,105,Produce,29,90
06-11-2023,101,Dairy,29,100
06-11-2023,102,Snacks,19,50
06-11-2023,103,Beverages,17,75
06-11-2023,104,Grains,46,120
06-11-2023,105,Produce,27,90
07-11-2023,101,Dairy,14,100
07-11-2023,102,Snacks,43,50
07-11-2023,103,Beverages,25,75
07-11-2023,104,Grains,3,120
07-11-2023,105,Produce,34,90
08-11-2023,101,Dairy,18,100
08-11-2023,102,Snacks,5,50
08-11-2023,103,Beverages,40,75
08-11-2023,104,Grains,38,120
08-11-2023,105,Produce,16,90
09-11-2023,101,Dairy,38,100
09-11-2023,102,Snacks,46,50
09-11-2023,103,Beverages,45,75
09-11-2023,104,Grains,50,120
09-11-2023,105,Produce,18,90
10-11-2023,101,Dairy,7,100
10-11-2023,102,Snacks,14,50
10-11-2023,103,Beverages,47,75
10-11-2023,104,Grains,46,120
10-11-2023,105,Produce,27,90
11-11-2023,101,Dairy,28,100
11-11-2023,102,Snacks,6,50
11-11-2023,103,Beverages,44,75
11-11-2023,104,Grains,20,120
11-11-2023,105,Produce,32,90
12-11-2023,101,Dairy,5,100
12-11-2023,102,Snacks,49,50
12-11-2023,103,Beverages,4,75
12-11-2023,104,Grains,50,120
12-11-2023,105,Produce,31,90
13-11-2023,101,Dairy,9,100
13-11-2023,102,Snacks,25,50
13-11-2023,103,Beverages,2,75
13-11-2023,104,Grains,22,120
13-11-2023,105,Produce,43,90
14-11-2023,101,Dairy,20,100
14-11-2023,102,Snacks,39,50
